,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,年,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),全天日射量(MJ/m2),雪(寒候年・cm),雲量,大気現象,,,,,,,,,,,,,,,,,
1,現地,海面,合計,最大,平均,最高,最低,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,平均,雪日数(寒候年),霧日数,雷日数,,,,,,,,,,,,
2,平均,平均,日,1時間,10分間,日平均,日最高,日最低,平均,最小,風速,風向,風速,風向,平均,合計,日合計の最大,,,,,,,,,,,
3,1882,,,1116.5 ],45.7 ],,,,,,,,,,,,,,,,,,,,,,,
68,1947,,1012.7,1972.8,71.0,21.2 ],9.1 ],8.3,12.5,4.3,32.4,-17.7,80,,,,,,,1844.5,,,,154 ],7.7,127,14,10
69,1948,,1014.2,1342.8,86.7,19.3 ],6.3 ],10.0,14.4,6.1,32.0,-11.2,78,,,,,,,1976.5,,,,,7.4,107,24,13
70,1949,,1012.8,1472.2,41.4,19.1 ],9.4 ],9.5,13.7,5.9,32.8,-9.2,78,,,,,,,1915.7,,,,,7.5,98,15,6
71,1950,1012.7,1013.2,1429.2,46.6,25.6 ],7.1 ],9.9,14.1,5.9,34.0,-12.4,80,,,,,,,1848.4,,,,,7.5,97,18,15
72,1951,1013.1,1013.6,1333.0,100.5,29.1 ],8.6 ],9.5,14.0,5.4,33.7,-12.0,78,,4.1,,,,,2118.0,,,,1 ],7.4,109,5,10
73,1952,1013.9,1014.4,1253.7,36.8,13.8 ],9.0 ],8.9,13.2,5.0,33.2,-12.5,79,,3.9,,,,,1749.4,,,,34 ],7.6,98,18,6
74,1953,1013.9,1014.4,1462.2,71.6,13.4 ],12.8 ],9.0,13.1,5.5,34.0,-13.6,80,,4.1,,,,,1750.7,,502 ],,,7.3,105,14,1
75,1954,1014.2,1014.7,1292.2,53.4,13.7 ],10.5 ],9.0,13.0,5.6,31.2,-15.5,79,,4.4,,,,,1760.1,,479,,,7.3,106,14,4
76,1955,1012.6,1013.1,1626.2,61.9,23.6 ],8.5 ],10.0,14.1,6.5,34.2,-14.5,78,,4.3,,,,,1665.2,,622,,,7.2,103,17,11
77,1956,1012.4,1013.1,1251.4,40.2,16.7 ],9.4 ],9.2,13.5,5.2,32.4,-18.4,79,,4.5,,,,,1579.6,,650,,,7.5,99,25,4
78,1957,1012.7,1013.3,1233.1,37.6,25.0 ],13.1 ],9.2,13.6,5.4,34.1,-16.0,80,,4.5,,,,,1726.0,,836,,,7.4,123,26,16
79,1958,1013.2,1013.8,1621.4,96.2,18.0 ],5.4 ],9.7,14.1,5.8,30.5,-12.0,77,,4.4,,,,,1702.0,,621,,,7.5,100,12,7
