,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,年,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),全天日射量(MJ/m2),雪(寒候年・cm),雲量,大気現象,,,,,,,,,,,,,,,,,
1,現地,海面,合計,最大,平均,最高,最低,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,平均,雪日数(寒候年),霧日数,雷日数,,,,,,,,,,,,
2,平均,平均,日,1時間,10分間,日平均,日最高,日最低,平均,最小,風速,風向,風速,風向,平均,合計,日合計の最大,,,,,,,,,,,
3,1879,,1013.8 ],503.6 ],142.0 ],,,19.1 ],23.8 ],14.8 ],36.4 ],-1.1 ],73 ],,,,,,,,,,,,,,,
83,1959,1013.1,1014.8,1584.2,155.4,42.0,15.5,16.8,21.6,13.0,37.2,-2.4,70,,3.9,,,,,2155.3,,1,,,6.3,5,2,15
84,1960,1013.4,1015.1,1436.2,101.7,43.8,18.5,16.4,21.3,12.3,36.9,-2.1,70,,3.6,,,,,2249.2,,0,,,5.9,10,5,12
85,1961,1013.2,1015.0,1764.3,124.1,34.6,19.0,16.7,21.4,12.8,36.1,-3.4,68,14,3.5,35.0,南南西,,,2306.3,15.9,1,1 ],1 ],6.1,14,0,17
86,1962,1012.8,1014.6,1087.9,80.3,26.2,7.0,16.0,20.9,11.8,35.8,-2.6,68,19,3.4,18.3,南南西,,,2185.3,14.2,0,0,1,5.9,12,3,9
87,1963,1012.9,1014.6,1220.7,56.1,29.0,16.7,15.9,20.6,12.1,37.7,-3.2,70,20,3.6,16.8,南南西,,,2137.7,13.4,15,8,6,6.2,30,6,13
88,1964,1014.3,1016.1,895.1,56.1,14.7,9.5,16.5,21.6,12.4,37.6,-2.6,70,11,3.5,32.5,南南西,,,2176.6,15.8,11,9,10,6.5,12,2,8
89,1965,1012.9,1014.7,1782.8,270.0,31.1,11.4,15.5,20.7,11.1,37.1,-3.0,68,20,3.7,28.5,南,,,2269.9,16.4,8,5,8,6.0,12,4,11
90,1966,1012.7,1014.5,1588.8,114.2,48.9,14.3,16.0,20.8,11.8,37.3,-3.6,71,25,3.4,16.7,南,,,2077.5,15.7,0,0,0,6.2,16,5,10
91,1967,1013.3,1015.1,1032.2,114.8,32.8,16.7,16.3,21.3,12.0,38.1,-2.8,69,19,3.3,16.7,南,31.4,,2125.4,14.4,1,1,1,6.1,18,2,12
92,1968,1013.1,1014.8,1523.0,122.0,41.5,16.0,15.8,20.5,11.6,35.5,-3.6,70,20,3.3,19.8,南,33.0,,1932.6,12.6,7,3,3,6.3,22,2,13
93,1969,1013.3,1015.3,1481.0,75.0,25.0,11.5,15.8,20.1,11.7,35.9,-1.3,70,26,3.5,17.3,南南西,33.6,,1999.1,12.6,5,4,4,6.4,13,9,6
94,1970,1013.6,1015.7,1483.5,74.0,34.5,12.0,15.7,19.9,11.9,36.6,-3.0,70,16,3.4,15.9,南,34.2,,1755.3,11.2,0,0,--,6.5,19,12,9
95,1971,1013.1,1015.2,1454.0,95.0,55.0,13.0,16.0,20.2,12.1,35.5,-2.8,68,17,3.3,17.0,南,27.7,,1936.6,11.7 ],3,2,2,6.3,14,19,17
96,1972,1012.8,1014.9,1743.0,161.5,40.5,13.5,16.5,20.8,12.5,36.9,-0.9,68,18,3.5,23.3,北,39.2,,2070.7,11.1,0,0,--,6.5,7,1,16
97,1973,1013.3,1015.4,1049.5,58.5,31.0,11.0,16.3,20.5,12.4,36.7,-1.1,68,19,3.3,17.0,南南西,29.4,,2267.9,11.4,0,0,0,6.3,5,8,11
98,1974,1012.8,1014.9,1532.0,77.0,38.5,12.5,15.8,19.9,11.8,35.0,-3.0,67,15,3.3,17.8,南南西,31.0,,2319.4,,0,0,0,6.3,21,5,16
99,1975,1012.6,1014.6,1280.5,92.5,35.0,20.0,16.1,20.1,12.4,34.4,-1.7,69,21,2.7,18.7,南西,32.4,,2292.0,,2,1,1,6.7,20,3,14
100,1976,1013.1,1015.2,1383.5,185.5,43.5,14.0,15.5,19.7,11.7,34.7,-2.2,69,17,2.8,13.5,南南西,24.7,,2177.6,,0,0,0,6.6,12,5,16
101,1977,1013.3,1015.4,1089.5,66.5,31.0,14.0,16.3,20.6,12.4,35.3,-4.1,69,16,2.7,16.0,南,26.6,,2300.4,,10,6,6,6.4,28,13,9
102,1978,1012.9,1015.1,970.5,77.5,32.0,11.0,16.3,20.7,12.4,36.2,-3.4,70,18,3.0,15.8,南,27.8,南,2477.2,,2,2,2,6.2,17,8,12
