,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,年,気圧(hPa),降水量(mm),気温(℃),湿度(％),風向・風速(m/s),日照時間(h),全天日射量(MJ/m2),雪(寒候年・cm),雲量,大気現象,,,,,,,,,,,,,,,,,
1,現地,海面,合計,最大,平均,最高,最低,平均風速,最大風速,最大瞬間風速,降雪,最深積雪,平均,雪日数(寒候年),霧日数,雷日数,,,,,,,,,,,,
2,平均,平均,日,1時間,10分間,日平均,日最高,日最低,平均,最小,風速,風向,風速,風向,平均,合計,日合計の最大,,,,,,,,,,,
3,1882,,,1959.2 ],77.7 ],,,,,,,,,,,,,,,,,,,,,,,
65,1944,,1014.5,2717.5,116.7,56.5,15.6 ],13.1,17.9,9.4,34.5,-6.0,78,,,,,,,1954.5,,,,,7.3,70,3,15
66,1945,,1014.4,3263.2,134.7,25.7,10.0,12.4,17.0,8.8,34.2,-6.2,80,,,,,,,1574.8,,,,130 ],7.6,82,10,20
67,1946,,1014.9,2285.2,101.0,34.9,22.5,13.7,18.4,9.9,33.9,-5.7,77,,,,,,,1822.8,,,,,7.3,56,4,25
68,1947,,1015.1,2704.8,101.1,35.9,19.5,12.5,17.1,8.8,34.5,-8.2,77,,,,,,,1727.8,,,,143 ],7.3,77,3,20
69,1948,,1015.8,2153.4,61.9,25.7,11.0,13.9,18.4,10.2,34.0,-5.2,78,,,,,,,1846.6,,,,73 ],7.6,66,1,16
70,1949,,1014.3,2432.3,62.6,24.3,9.9,13.5,18.0,9.8,35.3,-3.5,78,,,,,,,1961.1,,,,3 ],7.4,49,5,16
71,1950,,1014.2,2684.6,96.8,77.3,23.5,13.9,18.6,10.3,35.6,-4.1,79,,,,,,,1882.3,,,,,7.3,58,5,22
72,1951,1011.4,1014.9,2081.2,61.5,26.8,10.0,13.7,18.5,9.9,36.3,-3.8,77,,3.8,,,,,2029.1,,,,8 ],7.2,67,0,23
73,1952,1011.5,1014.9,2883.4,137.1,36.6,11.0,13.4,17.8,9.9,34.2,-4.0,79,,3.4,,,,,1705.8,,,,,7.7,65,2,21
74,1953,1011.8,1015.2,2885.0,147.3,75.7,29.0,13.8,18.2,10.4,34.5,-5.0,77,,3.7,,,,,1506.0,,130 ],,,7.3,68,0,18
75,1954,1011.5,1015.0,2231.6,60.2,29.6,8.2,14.0,18.5,10.6,35.4,-4.0,76,,3.6,,,,,1657.4,,159,,,7.2,46,0,15
76,1955,1011.2,1014.6,2877.4,84.4,40.0,12.0,14.3,18.9,10.6,35.8,-4.2,76,,3.7,,,,,1667.9,,283,,,7.1,57,0,21
77,1956,1011.2,1014.6,3046.2,66.2,43.0,10.7,13.4,17.8,10.0,35.8,-6.8,78,,3.8,,,,,1552.3,,396,,,7.6,68,2,22
78,1957,1011.4,1014.8,2654.4,80.0,26.5,10.3,13.5,18.1,10.0,36.3,-6.1,77,,3.6,,,,,1610.9,,384,,,7.6,85,0,14
79,1958,1011.6,1015.0,2823.9,103.9,41.2,14.6,14.4,19.0,10.6,35.1,-5.2,75,,3.7,,,,,1781.7,,217,,,7.2,52,1,24
80,1959,1011.2,1014.6,3133.5,112.0,35.0,13.0,14.7,19.4,11.0,34.7,-3.8,76,,3.7,,,,,1671.2,,235,,,7.0,32,3,28
81,1960,1011.5,1015.0,2547.9,73.4,47.7,15.3,14.4,19.1,10.9,35.9,-4.4,76,,3.7,,,,,1734.4,,162,,,7.1,49,2,25
82,1961,1011.4,1014.9,3047.5,108.1,48.4,17.5,14.6,19.1,11.2,36.5,-7.2,75,15,2.3,21.7,西,,,1807.0,,460,43 ],111 ],7.2,58,4,42
83,1962,1011.2,1014.5,2477.1,100.9,20.9,6.6,13.9,18.4,10.5,36.9,-4.1,77,22,2.5,15.0,北,,,1706.7,,288,36,72,7.3,65,0,30
84,1963,1011.1,1014.4,3070.6,133.2,30.8,14.0,13.6,18.1,10.3,36.7,-4.3,78,24,2.6,16.3,西南西,,,1636.1,,594,52,181,7.6,65,4,31
85,1964,1013.1,1016.4,3129.0,234.4,42.7,19.9,14.3,18.5,10.7,35.7,-2.9,76,16,2.5,16.7,西南西,,,1778.9,,128,20,36,7.5,52,6,27
86,1965,1011.3,1014.7,2884.9,131.7,29.5,11.6,13.4,17.9,9.5,37.5,-4.5,75,16,2.6,23.3,南南西,,,1821.0,,238,53,62,7.3,68,0,23
87,1966,1011.2,1014.5,2734.7,87.9,32.9,13.8,13.9,18.5,10.0,35.2,-5.1,77,25,2.5,16.7,西南西,,,1687.9,,264,31,47,7.4,52,0,33
88,1967,1011.8,1015.2,2719.3,63.4,56.8,25.4,14.0,18.4,10.2,34.7,-6.4,78,24,2.6,15.0,北北西,25.7,,1931.9,,416,32,62,7.2,60,1,28
89,1968,1011.4,1014.8,2504.5,167.0,40.0,13.5,13.9,18.2,10.1,34.7,-4.1,82,18,2.4,12.7,西,26.7,,1828.5,,563,45,99,7.5,75,1,28
90,1969,1011.9,1015.2,2368.0,65.0,42.0,19.5,13.7,18.2,9.8,34.7,-4.6,79,28,2.6,15.5,西,24.8,,1797.9,,222,20,47,7.4,57,1,34
